Entity;Code;Day;residential
Bahrain;BHR;29.09.2020;11.429
Bahrain;BHR;30.09.2020;11.143
Bahrain;BHR;01.10.2020;11
Bahrain;BHR;02.10.2020;10.714
Bahrain;BHR;03.10.2020;10.429
Bahrain;BHR;04.10.2020;10.143
Bahrain;BHR;05.10.2020;9.714
Bahrain;BHR;06.10.2020;9.429
Bahrain;BHR;07.10.2020;9.429
Bahrain;BHR;08.10.2020;9.286
Bahrain;BHR;09.10.2020;9.429
Bahrain;BHR;10.10.2020;9.571
Bahrain;BHR;11.10.2020;9.857
Bahrain;BHR;12.10.2020;10.286
Bahrain;BHR;13.10.2020;10.571
Bahrain;BHR;14.10.2020;10.714
Bahrain;BHR;15.10.2020;10.857
Bahrain;BHR;16.10.2020;10.857
Bahrain;BHR;17.10.2020;10.857
Bahrain;BHR;18.10.2020;10.857
Bahrain;BHR;19.10.2020;10.857
Bahrain;BHR;20.10.2020;10.857
Bahrain;BHR;21.10.2020;10.857
Bahrain;BHR;22.10.2020;10.714
Bahrain;BHR;23.10.2020;10.571
Bahrain;BHR;24.10.2020;10.571
Bahrain;BHR;25.10.2020;10.429
Bahrain;BHR;26.10.2020;10.143
Bahrain;BHR;27.10.2020;9.714
Bahrain;BHR;28.10.2020;9.143
Bahrain;BHR;29.10.2020;10.143
Bahrain;BHR;30.10.2020;10
Bahrain;BHR;31.10.2020;9.714
Bahrain;BHR;01.11.2020;9.429
Bahrain;BHR;02.11.2020;9.286
Bahrain;BHR;03.11.2020;9.429
Bahrain;BHR;04.11.2020;9.714
Bahrain;BHR;05.11.2020;8.571
Bahrain;BHR;06.11.2020;8.571
Bahrain;BHR;07.11.2020;8.714
Bahrain;BHR;08.11.2020;8.857
Bahrain;BHR;09.11.2020;9
Bahrain;BHR;10.11.2020;9
Bahrain;BHR;11.11.2020;9
Bahrain;BHR;12.11.2020;10
Bahrain;BHR;13.11.2020;10.143
Bahrain;BHR;14.11.2020;10.429
Bahrain;BHR;15.11.2020;10.429
Bahrain;BHR;16.11.2020;10.429
Bahrain;BHR;17.11.2020;10.429
Bahrain;BHR;18.11.2020;10.429
Bahrain;BHR;19.11.2020;9.429
Bahrain;BHR;20.11.2020;9.143
Bahrain;BHR;21.11.2020;8.714
Bahrain;BHR;22.11.2020;8.714
Bahrain;BHR;23.11.2020;8.714
Bahrain;BHR;24.11.2020;8.714
Bahrain;BHR;25.11.2020;8.714
Bahrain;BHR;26.11.2020;8.571
Bahrain;BHR;27.11.2020;8.429
Bahrain;BHR;28.11.2020;8.286
Bahrain;BHR;29.11.2020;8.143
Bahrain;BHR;30.11.2020;8
Bahrain;BHR;01.12.2020;7.857
Bahrain;BHR;02.12.2020;7.714
Bahrain;BHR;03.12.2020;7.714
Bahrain;BHR;04.12.2020;7.714
Bahrain;BHR;05.12.2020;7.714
Bahrain;BHR;06.12.2020;7.714
Bahrain;BHR;07.12.2020;7.714
Bahrain;BHR;08.12.2020;7.857
Bahrain;BHR;09.12.2020;8
Bahrain;BHR;10.12.2020;8
Bahrain;BHR;11.12.2020;8.143
Bahrain;BHR;12.12.2020;8.286
Bahrain;BHR;13.12.2020;8.286
Bahrain;BHR;14.12.2020;8.286
Bahrain;BHR;15.12.2020;7.714
Bahrain;BHR;16.12.2020;8.286
Bahrain;BHR;17.12.2020;9.429
Bahrain;BHR;18.12.2020;9.429
Bahrain;BHR;19.12.2020;9.429
Bahrain;BHR;20.12.2020;9.429
Bahrain;BHR;21.12.2020;9.571
Bahrain;BHR;22.12.2020;10.143
Bahrain;BHR;23.12.2020;9.571
Bahrain;BHR;24.12.2020;8.429
Bahrain;BHR;25.12.2020;8.429
Bahrain;BHR;26.12.2020;8.429
Bahrain;BHR;27.12.2020;8.429
Bahrain;BHR;28.12.2020;8.286
Bahrain;BHR;29.12.2020;8.143
Bahrain;BHR;30.12.2020;8
Bahrain;BHR;31.12.2020;8
Bahrain;BHR;01.01.2021;7.857
Bahrain;BHR;02.01.2021;8.286
Bahrain;BHR;03.01.2021;8.857
Bahrain;BHR;04.01.2021;8.857
Bahrain;BHR;05.01.2021;8.857
Bahrain;BHR;06.01.2021;8.857
Bahrain;BHR;07.01.2021;8.857
Bahrain;BHR;08.01.2021;9
Bahrain;BHR;09.01.2021;8.429
Bahrain;BHR;10.01.2021;7.714
Bahrain;BHR;11.01.2021;7.571
Bahrain;BHR;12.01.2021;7.429
Bahrain;BHR;13.01.2021;7.286
Bahrain;BHR;14.01.2021;7
Bahrain;BHR;15.01.2021;6.714
Bahrain;BHR;16.01.2021;6.571
Bahrain;BHR;17.01.2021;6.429
Bahrain;BHR;18.01.2021;6.286
Bahrain;BHR;19.01.2021;6.143
Bahrain;BHR;20.01.2021;6
Bahrain;BHR;21.01.2021;6.143
Bahrain;BHR;22.01.2021;6.571
Bahrain;BHR;23.01.2021;6.714
Bahrain;BHR;24.01.2021;6.714
Bahrain;BHR;25.01.2021;6.714
Bahrain;BHR;26.01.2021;6.571
Bahrain;BHR;27.01.2021;6.571
Bahrain;BHR;28.01.2021;6.429
Bahrain;BHR;29.01.2021;6
Bahrain;BHR;30.01.2021;5.714
Bahrain;BHR;31.01.2021;5.571
Bahrain;BHR;01.02.2021;5.429
Bahrain;BHR;02.02.2021;5.429
Bahrain;BHR;03.02.2021;5.571
Bahrain;BHR;04.02.2021;5.714
Bahrain;BHR;05.02.2021;5.857
Bahrain;BHR;06.02.2021;6.143
Bahrain;BHR;07.02.2021;6.429
Bahrain;BHR;08.02.2021;6.714
Bahrain;BHR;09.02.2021;7.143
Bahrain;BHR;10.02.2021;7.286
Bahrain;BHR;11.02.2021;7.429
Bahrain;BHR;12.02.2021;7.429
Bahrain;BHR;13.02.2021;7.286
Bahrain;BHR;14.02.2021;7.286
Bahrain;BHR;15.02.2021;7.143
Bahrain;BHR;16.02.2021;7
Bahrain;BHR;17.02.2021;6.857
Bahrain;BHR;18.02.2021;6.714
Bahrain;BHR;19.02.2021;6.714
Bahrain;BHR;20.02.2021;6.714
Bahrain;BHR;21.02.2021;6.571
Bahrain;BHR;22.02.2021;6.571
Bahrain;BHR;23.02.2021;6.571
Bahrain;BHR;24.02.2021;6.571
Bahrain;BHR;25.02.2021;6.429
Bahrain;BHR;26.02.2021;6.429
Bahrain;BHR;27.02.2021;6.286
Bahrain;BHR;28.02.2021;6.143
Bahrain;BHR;01.03.2021;6
Bahrain;BHR;02.03.2021;5.714
Bahrain;BHR;03.03.2021;5.571
Bahrain;BHR;04.03.2021;5.571
Bahrain;BHR;05.03.2021;5.571
Bahrain;BHR;06.03.2021;5.571
Bahrain;BHR;07.03.2021;5.714
Bahrain;BHR;08.03.2021;5.857
Bahrain;BHR;09.03.2021;6
Bahrain;BHR;10.03.2021;6
Bahrain;BHR;11.03.2021;6
Bahrain;BHR;12.03.2021;6.143
Bahrain;BHR;13.03.2021;6.286
Bahrain;BHR;14.03.2021;6.143
Bahrain;BHR;15.03.2021;5.857
Bahrain;BHR;16.03.2021;5.571
Bahrain;BHR;17.03.2021;5.429
Bahrain;BHR;18.03.2021;5.286
Bahrain;BHR;19.03.2021;5
Bahrain;BHR;20.03.2021;4.714
Bahrain;BHR;21.03.2021;4.571
Bahrain;BHR;22.03.2021;4.714
Bahrain;BHR;23.03.2021;4.857
Bahrain;BHR;24.03.2021;4.857
Bahrain;BHR;25.03.2021;4.857
Bahrain;BHR;26.03.2021;4.714
Bahrain;BHR;27.03.2021;4.714
Bahrain;BHR;28.03.2021;4.714
Bahrain;BHR;29.03.2021;4.571
Bahrain;BHR;30.03.2021;4.571
Bahrain;BHR;31.03.2021;4.571
Bahrain;BHR;01.04.2021;4.571
Bahrain;BHR;02.04.2021;4.714
Bahrain;BHR;03.04.2021;4.857
Bahrain;BHR;04.04.2021;5
Bahrain;BHR;05.04.2021;5.143
Bahrain;BHR;06.04.2021;5.143
Bahrain;BHR;07.04.2021;5.143
Bahrain;BHR;08.04.2021;5.143
Bahrain;BHR;09.04.2021;5.143
Bahrain;BHR;10.04.2021;5.143
Bahrain;BHR;11.04.2021;5
Bahrain;BHR;12.04.2021;4.857
Bahrain;BHR;13.04.2021;5.571
Bahrain;BHR;14.04.2021;6.286
Bahrain;BHR;15.04.2021;7.143
Bahrain;BHR;16.04.2021;7.714
Bahrain;BHR;17.04.2021;8.286
Bahrain;BHR;18.04.2021;9
Bahrain;BHR;19.04.2021;9.714
Bahrain;BHR;20.04.2021;9.571
Bahrain;BHR;21.04.2021;9.429
Bahrain;BHR;22.04.2021;9.429
Bahrain;BHR;23.04.2021;9.429
Bahrain;BHR;24.04.2021;9.429
Bahrain;BHR;25.04.2021;9.286
Bahrain;BHR;26.04.2021;9.143
Bahrain;BHR;27.04.2021;9
Bahrain;BHR;28.04.2021;9
Bahrain;BHR;29.04.2021;8.857
Bahrain;BHR;30.04.2021;8.714
Bahrain;BHR;01.05.2021;9.286
Bahrain;BHR;02.05.2021;9.857
Bahrain;BHR;03.05.2021;10
Bahrain;BHR;04.05.2021;10.143
Bahrain;BHR;05.05.2021;10.286
Bahrain;BHR;06.05.2021;10.429
Bahrain;BHR;07.05.2021;10.571
Bahrain;BHR;08.05.2021;10
Bahrain;BHR;09.05.2021;9.429
Bahrain;BHR;10.05.2021;9.286
Bahrain;BHR;11.05.2021;9.143
Bahrain;BHR;12.05.2021;8.857
Bahrain;BHR;13.05.2021;9.857
Bahrain;BHR;14.05.2021;9.429
Bahrain;BHR;15.05.2021;9.714
Bahrain;BHR;16.05.2021;10.429
Bahrain;BHR;17.05.2021;10.857
Bahrain;BHR;18.05.2021;10.857
Bahrain;BHR;19.05.2021;10.857
Bahrain;BHR;20.05.2021;9.571
Bahrain;BHR;21.05.2021;10
Bahrain;BHR;22.05.2021;9.714
Bahrain;BHR;23.05.2021;9.143
Bahrain;BHR;24.05.2021;8.857
Bahrain;BHR;25.05.2021;9.143
Bahrain;BHR;26.05.2021;9.286
Bahrain;BHR;27.05.2021;9.571
Bahrain;BHR;28.05.2021;10.143
Bahrain;BHR;29.05.2021;10.571
Bahrain;BHR;30.05.2021;11
Bahrain;BHR;31.05.2021;11.429
Bahrain;BHR;01.06.2021;11.714
Bahrain;BHR;02.06.2021;12.286
Bahrain;BHR;03.06.2021;12.714
Bahrain;BHR;04.06.2021;12.714
Bahrain;BHR;05.06.2021;12.714
Bahrain;BHR;06.06.2021;12.571
Bahrain;BHR;07.06.2021;12.571
Bahrain;BHR;08.06.2021;12.571
Bahrain;BHR;09.06.2021;12.429
Bahrain;BHR;10.06.2021;12.286
Bahrain;BHR;11.06.2021;12.286
Bahrain;BHR;12.06.2021;12.143
Bahrain;BHR;13.06.2021;12.143
Bahrain;BHR;14.06.2021;12
Bahrain;BHR;15.06.2021;11.857
Bahrain;BHR;16.06.2021;11.714
Bahrain;BHR;17.06.2021;11.714
Bahrain;BHR;18.06.2021;11.571
Bahrain;BHR;19.06.2021;11.429
Bahrain;BHR;20.06.2021;11.143
Bahrain;BHR;21.06.2021;10.857
Bahrain;BHR;22.06.2021;10.714
Bahrain;BHR;23.06.2021;10.571
Bahrain;BHR;24.06.2021;10.143
Bahrain;BHR;25.06.2021;9.857
Bahrain;BHR;26.06.2021;9.714
Bahrain;BHR;27.06.2021;9.714
Bahrain;BHR;28.06.2021;9.571
Bahrain;BHR;29.06.2021;9.286
Bahrain;BHR;30.06.2021;9
Bahrain;BHR;01.07.2021;9
Bahrain;BHR;02.07.2021;8.571
Bahrain;BHR;03.07.2021;8.143
Bahrain;BHR;04.07.2021;7.714
Bahrain;BHR;05.07.2021;7.429
Bahrain;BHR;06.07.2021;7.286
Bahrain;BHR;07.07.2021;7
Bahrain;BHR;08.07.2021;6.571
Bahrain;BHR;09.07.2021;6.429
Bahrain;BHR;10.07.2021;6.429
Bahrain;BHR;11.07.2021;6.429
Bahrain;BHR;12.07.2021;6.429
Bahrain;BHR;13.07.2021;6.286
Bahrain;BHR;14.07.2021;6.286
Bahrain;BHR;15.07.2021;6.143
Bahrain;BHR;16.07.2021;6
Bahrain;BHR;17.07.2021;5.857
Bahrain;BHR;18.07.2021;5.571
Bahrain;BHR;19.07.2021;5.857
Bahrain;BHR;20.07.2021;7.286
Bahrain;BHR;21.07.2021;8.571
Bahrain;BHR;22.07.2021;10.143
Bahrain;BHR;23.07.2021;10.429
Bahrain;BHR;24.07.2021;10.571
Bahrain;BHR;25.07.2021;10.857
Bahrain;BHR;26.07.2021;10.571
Bahrain;BHR;27.07.2021;9
Bahrain;BHR;28.07.2021;7.571
Bahrain;BHR;29.07.2021;6
Bahrain;BHR;30.07.2021;5.714
Bahrain;BHR;31.07.2021;5.429
Bahrain;BHR;01.08.2021;5.286
Bahrain;BHR;02.08.2021;5.143
Bahrain;BHR;03.08.2021;5.143
Bahrain;BHR;04.08.2021;5.286
Bahrain;BHR;05.08.2021;5.286
Bahrain;BHR;06.08.2021;5.286
Bahrain;BHR;07.08.2021;5.429
Bahrain;BHR;08.08.2021;5.286
Bahrain;BHR;09.08.2021;6.571
Bahrain;BHR;10.08.2021;6.571
Bahrain;BHR;11.08.2021;6.571
Bahrain;BHR;12.08.2021;6.714
Bahrain;BHR;13.08.2021;6.857
Bahrain;BHR;14.08.2021;7
Bahrain;BHR;15.08.2021;7.143
Bahrain;BHR;16.08.2021;5.857
Bahrain;BHR;17.08.2021;5.714
Bahrain;BHR;18.08.2021;7.143
Bahrain;BHR;19.08.2021;9
Bahrain;BHR;20.08.2021;9
Bahrain;BHR;21.08.2021;9
Bahrain;BHR;22.08.2021;9.143
Bahrain;BHR;23.08.2021;9.286
Bahrain;BHR;24.08.2021;9.571
Bahrain;BHR;25.08.2021;8.143
Bahrain;BHR;26.08.2021;6.143
Bahrain;BHR;27.08.2021;6
Bahrain;BHR;28.08.2021;5.857
Bahrain;BHR;29.08.2021;5.714
Bahrain;BHR;30.08.2021;5.571
Bahrain;BHR;31.08.2021;5.429
Bahrain;BHR;01.09.2021;5.286
Bahrain;BHR;02.09.2021;5.143
Bahrain;BHR;03.09.2021;5.143
Bahrain;BHR;04.09.2021;5.143
Bahrain;BHR;05.09.2021;5
Bahrain;BHR;06.09.2021;4.857
Bahrain;BHR;07.09.2021;4.714
Bahrain;BHR;08.09.2021;4.714
Bahrain;BHR;09.09.2021;4.571
Bahrain;BHR;10.09.2021;4.571
Bahrain;BHR;11.09.2021;4.714
Bahrain;BHR;12.09.2021;4.714
Bahrain;BHR;13.09.2021;4.714
Bahrain;BHR;14.09.2021;4.714
Bahrain;BHR;15.09.2021;4.571
Bahrain;BHR;16.09.2021;4.429
Bahrain;BHR;17.09.2021;4.286
Bahrain;BHR;18.09.2021;4.143
Bahrain;BHR;19.09.2021;4.143
Bahrain;BHR;20.09.2021;4.143
Bahrain;BHR;21.09.2021;4.143
Bahrain;BHR;22.09.2021;4.143
Bahrain;BHR;23.09.2021;4.286
Bahrain;BHR;24.09.2021;4.286
Bahrain;BHR;25.09.2021;4.286
Bahrain;BHR;26.09.2021;4.143
Bahrain;BHR;27.09.2021;4
Bahrain;BHR;28.09.2021;3.857
Bahrain;BHR;29.09.2021;3.714
Bahrain;BHR;30.09.2021;3.429
Bahrain;BHR;01.10.2021;3.286
Bahrain;BHR;02.10.2021;3.143
Bahrain;BHR;03.10.2021;3.143
Bahrain;BHR;04.10.2021;3.143
Bahrain;BHR;05.10.2021;3.143
Bahrain;BHR;06.10.2021;3.286
Bahrain;BHR;07.10.2021;3.429
Bahrain;BHR;08.10.2021;3.571
Bahrain;BHR;09.10.2021;3.714
Bahrain;BHR;10.10.2021;3.714
Bahrain;BHR;11.10.2021;3.857
Bahrain;BHR;12.10.2021;3.857
Bahrain;BHR;13.10.2021;3.857
Bahrain;BHR;14.10.2021;3.857
Bahrain;BHR;15.10.2021;3.714
Bahrain;BHR;16.10.2021;3.714
Bahrain;BHR;17.10.2021;3.571
Bahrain;BHR;18.10.2021;5
Bahrain;BHR;19.10.2021;5.143
Bahrain;BHR;20.10.2021;5.143
Bahrain;BHR;21.10.2021;5.143
Bahrain;BHR;22.10.2021;5.286
Bahrain;BHR;23.10.2021;5.286
Bahrain;BHR;24.10.2021;5.571
Bahrain;BHR;25.10.2021;4
Bahrain;BHR;26.10.2021;3.857
Bahrain;BHR;27.10.2021;3.714
Bahrain;BHR;28.10.2021;3.571
Bahrain;BHR;29.10.2021;3.286
Bahrain;BHR;30.10.2021;3.143
Bahrain;BHR;31.10.2021;2.857
Bahrain;BHR;01.11.2021;2.714
Bahrain;BHR;02.11.2021;2.571
Bahrain;BHR;03.11.2021;2.571
Bahrain;BHR;04.11.2021;2.571
Bahrain;BHR;05.11.2021;2.571
Bahrain;BHR;06.11.2021;2.571
Bahrain;BHR;07.11.2021;2.714
Bahrain;BHR;08.11.2021;2.857
Bahrain;BHR;09.11.2021;3
Bahrain;BHR;10.11.2021;3
Bahrain;BHR;11.11.2021;3.143
Bahrain;BHR;12.11.2021;3.286
Bahrain;BHR;13.11.2021;3.286
Bahrain;BHR;14.11.2021;3.286
Bahrain;BHR;15.11.2021;3.286
Bahrain;BHR;16.11.2021;3.286
Bahrain;BHR;17.11.2021;3.286
Bahrain;BHR;18.11.2021;3.143
Bahrain;BHR;19.11.2021;3
Bahrain;BHR;20.11.2021;3
Bahrain;BHR;21.11.2021;3
Bahrain;BHR;22.11.2021;3
Bahrain;BHR;23.11.2021;3
Bahrain;BHR;24.11.2021;3
Bahrain;BHR;25.11.2021;3
Bahrain;BHR;26.11.2021;2.857
Bahrain;BHR;27.11.2021;2.714
Bahrain;BHR;28.11.2021;2.571
Bahrain;BHR;29.11.2021;2.429
Bahrain;BHR;30.11.2021;2.286
Bahrain;BHR;01.12.2021;2.143
Bahrain;BHR;02.12.2021;2.143
Bahrain;BHR;03.12.2021;2.286
Bahrain;BHR;04.12.2021;2.429
Bahrain;BHR;05.12.2021;2.571
Bahrain;BHR;06.12.2021;2.714
Bahrain;BHR;07.12.2021;3
Bahrain;BHR;08.12.2021;3.143
Bahrain;BHR;09.12.2021;3.286
Bahrain;BHR;10.12.2021;3.286
Bahrain;BHR;11.12.2021;3.286
Bahrain;BHR;12.12.2021;3.286
Bahrain;BHR;13.12.2021;3.286
Bahrain;BHR;14.12.2021;3.143
Bahrain;BHR;15.12.2021;2.714
Bahrain;BHR;16.12.2021;3.857
Bahrain;BHR;17.12.2021;3.857
Bahrain;BHR;18.12.2021;4.143
Bahrain;BHR;19.12.2021;4.857
Bahrain;BHR;20.12.2021;5
Bahrain;BHR;21.12.2021;5.286
Bahrain;BHR;22.12.2021;6
Bahrain;BHR;23.12.2021;5.143
Bahrain;BHR;24.12.2021;5.286
Bahrain;BHR;25.12.2021;5.143
Bahrain;BHR;26.12.2021;4.714
Bahrain;BHR;27.12.2021;4.857
Bahrain;BHR;28.12.2021;4.714
Bahrain;BHR;29.12.2021;4.714
Bahrain;BHR;30.12.2021;4.571
Bahrain;BHR;31.12.2021;4.429
Bahrain;BHR;01.01.2022;5.143
Bahrain;BHR;02.01.2022;6
Bahrain;BHR;03.01.2022;6.143
Bahrain;BHR;04.01.2022;6.429
Bahrain;BHR;05.01.2022;6.571
Bahrain;BHR;06.01.2022;6.857
Bahrain;BHR;07.01.2022;7.286
Bahrain;BHR;08.01.2022;6.714
Bahrain;BHR;09.01.2022;6
Bahrain;BHR;10.01.2022;6
Bahrain;BHR;11.01.2022;6
Bahrain;BHR;12.01.2022;6.143
Bahrain;BHR;13.01.2022;6.143
Bahrain;BHR;14.01.2022;6.143
Bahrain;BHR;15.01.2022;6.429
Bahrain;BHR;16.01.2022;6.571
Bahrain;BHR;17.01.2022;6.714
Bahrain;BHR;18.01.2022;7
Bahrain;BHR;19.01.2022;7.143
Bahrain;BHR;20.01.2022;7.571
Bahrain;BHR;21.01.2022;8.143
Bahrain;BHR;22.01.2022;8.286
Bahrain;BHR;23.01.2022;8.429
Bahrain;BHR;24.01.2022;8.571
Bahrain;BHR;25.01.2022;8.714
Bahrain;BHR;26.01.2022;8.714
Bahrain;BHR;27.01.2022;8.714
Bahrain;BHR;28.01.2022;8.714
Bahrain;BHR;29.01.2022;8.714
Bahrain;BHR;30.01.2022;8.857
Bahrain;BHR;31.01.2022;9
Bahrain;BHR;01.02.2022;9.143
Bahrain;BHR;02.02.2022;9.429
Bahrain;BHR;03.02.2022;9.714
Bahrain;BHR;04.02.2022;9.714
Bahrain;BHR;05.02.2022;9.857
Bahrain;BHR;06.02.2022;10
Bahrain;BHR;07.02.2022;10.143
Bahrain;BHR;08.02.2022;10.143
Bahrain;BHR;09.02.2022;10.143
Bahrain;BHR;10.02.2022;10
Bahrain;BHR;11.02.2022;9.857
Bahrain;BHR;12.02.2022;9.857
Bahrain;BHR;13.02.2022;9.714
Bahrain;BHR;14.02.2022;9.429
Bahrain;BHR;15.02.2022;9.143
Bahrain;BHR;16.02.2022;8.857
Bahrain;BHR;17.02.2022;8.571
Bahrain;BHR;18.02.2022;8.429
Bahrain;BHR;19.02.2022;8.143
Bahrain;BHR;20.02.2022;7.857
Bahrain;BHR;21.02.2022;7.714
Bahrain;BHR;22.02.2022;7.571
Bahrain;BHR;23.02.2022;7.429
Bahrain;BHR;24.02.2022;7.143
Bahrain;BHR;25.02.2022;6.857
Bahrain;BHR;26.02.2022;6.571
Bahrain;BHR;27.02.2022;6.286
Bahrain;BHR;28.02.2022;6
Bahrain;BHR;01.03.2022;5.714
Bahrain;BHR;02.03.2022;5.429
Bahrain;BHR;03.03.2022;5.286
Bahrain;BHR;04.03.2022;5.571
Bahrain;BHR;05.03.2022;5.714
Bahrain;BHR;06.03.2022;5.714
Bahrain;BHR;07.03.2022;5.714
Bahrain;BHR;08.03.2022;5.857
Bahrain;BHR;09.03.2022;6
Bahrain;BHR;10.03.2022;6.143
Bahrain;BHR;11.03.2022;6
Bahrain;BHR;12.03.2022;6.143
Bahrain;BHR;13.03.2022;6.429
Bahrain;BHR;14.03.2022;6.714
Bahrain;BHR;15.03.2022;6.714
Bahrain;BHR;16.03.2022;6.714
Bahrain;BHR;17.03.2022;6.857
Bahrain;BHR;18.03.2022;7
Bahrain;BHR;19.03.2022;6.857
Bahrain;BHR;20.03.2022;6.714
Bahrain;BHR;21.03.2022;6.571
Bahrain;BHR;22.03.2022;6.571
Bahrain;BHR;23.03.2022;6.571
Bahrain;BHR;24.03.2022;6.286
Bahrain;BHR;25.03.2022;6
Bahrain;BHR;26.03.2022;5.857
Bahrain;BHR;27.03.2022;5.857
Bahrain;BHR;28.03.2022;5.857
Bahrain;BHR;29.03.2022;5.857
Bahrain;BHR;30.03.2022;5.714
Bahrain;BHR;31.03.2022;5.714
Bahrain;BHR;01.04.2022;5.714
Bahrain;BHR;02.04.2022;6.571
Bahrain;BHR;03.04.2022;7.286
Bahrain;BHR;04.04.2022;7.857
Bahrain;BHR;05.04.2022;8.429
Bahrain;BHR;06.04.2022;9.286
Bahrain;BHR;07.04.2022;10.143
Bahrain;BHR;08.04.2022;10.857
Bahrain;BHR;09.04.2022;10.714
Bahrain;BHR;10.04.2022;10.571
Bahrain;BHR;11.04.2022;10.571
Bahrain;BHR;12.04.2022;10.571
Bahrain;BHR;13.04.2022;10.429
Bahrain;BHR;14.04.2022;10.286
Bahrain;BHR;15.04.2022;10.143
Bahrain;BHR;16.04.2022;10
Bahrain;BHR;17.04.2022;10
Bahrain;BHR;18.04.2022;10
Bahrain;BHR;19.04.2022;10.143
Bahrain;BHR;20.04.2022;10.286
Bahrain;BHR;21.04.2022;10.429
Bahrain;BHR;22.04.2022;10.571
Bahrain;BHR;23.04.2022;10.714
Bahrain;BHR;24.04.2022;10.714
Bahrain;BHR;25.04.2022;10.714
Bahrain;BHR;26.04.2022;10.429
Bahrain;BHR;27.04.2022;10.143
Bahrain;BHR;28.04.2022;9.857
Bahrain;BHR;29.04.2022;9.571
Bahrain;BHR;30.04.2022;9
Bangladesh;BGD;17.02.2020;0.667
Bangladesh;BGD;18.02.2020;0.75
Bangladesh;BGD;19.02.2020;0.8
Bangladesh;BGD;20.02.2020;0.833
Bangladesh;BGD;21.02.2020;1
Bangladesh;BGD;22.02.2020;1
Bangladesh;BGD;23.02.2020;1
Bangladesh;BGD;24.02.2020;1
Bangladesh;BGD;25.02.2020;1
Bangladesh;BGD;26.02.2020;1
Bangladesh;BGD;27.02.2020;1
Bangladesh;BGD;28.02.2020;0.714
Bangladesh;BGD;29.02.2020;0.571
Bangladesh;BGD;01.03.2020;0.571
Bangladesh;BGD;02.03.2020;0.571
Bangladesh;BGD;03.03.2020;0.571
Bangladesh;BGD;04.03.2020;0.571
Bangladesh;BGD;05.03.2020;0.429
Bangladesh;BGD;06.03.2020;0.714
Bangladesh;BGD;07.03.2020;0.571
Bangladesh;BGD;08.03.2020;0.429
Bangladesh;BGD;09.03.2020;0.429
Bangladesh;BGD;10.03.2020;0.429
Bangladesh;BGD;11.03.2020;0.429
Bangladesh;BGD;12.03.2020;0.571
Bangladesh;BGD;13.03.2020;0.571
Bangladesh;BGD;14.03.2020;0.857
Bangladesh;BGD;15.03.2020;1
Bangladesh;BGD;16.03.2020;1
Bangladesh;BGD;17.03.2020;2.286
Bangladesh;BGD;18.03.2020;2.571
Bangladesh;BGD;19.03.2020;3.143
Bangladesh;BGD;20.03.2020;3.857
Bangladesh;BGD;21.03.2020;4.857
Bangladesh;BGD;22.03.2020;5.857
Bangladesh;BGD;23.03.2020;7.143
Bangladesh;BGD;24.03.2020;7.143
Bangladesh;BGD;25.03.2020;8.571
Bangladesh;BGD;26.03.2020;11.714
Bangladesh;BGD;27.03.2020;13.429
Bangladesh;BGD;28.03.2020;15.714
Bangladesh;BGD;29.03.2020;18.143
Bangladesh;BGD;30.03.2020;20.143
Bangladesh;BGD;31.03.2020;22
Bangladesh;BGD;01.04.2020;23.429
Bangladesh;BGD;02.04.2020;23.143
Bangladesh;BGD;03.04.2020;22.857
Bangladesh;BGD;04.04.2020;22.571
Bangladesh;BGD;05.04.2020;22.286
Bangladesh;BGD;06.04.2020;22.286
Bangladesh;BGD;07.04.2020;22.571
Bangladesh;BGD;08.04.2020;23
Bangladesh;BGD;09.04.2020;23.429
Bangladesh;BGD;10.04.2020;24
Bangladesh;BGD;11.04.2020;24.429
Bangladesh;BGD;12.04.2020;24.714
Bangladesh;BGD;13.04.2020;25
Bangladesh;BGD;14.04.2020;25.286
Bangladesh;BGD;15.04.2020;25.286
Bangladesh;BGD;16.04.2020;25.143
Bangladesh;BGD;17.04.2020;25
Bangladesh;BGD;18.04.2020;25
Bangladesh;BGD;19.04.2020;25
Bangladesh;BGD;20.04.2020;24.857
Bangladesh;BGD;21.04.2020;24.571
Bangladesh;BGD;22.04.2020;24.429
Bangladesh;BGD;23.04.2020;24.286
Bangladesh;BGD;24.04.2020;24
Bangladesh;BGD;25.04.2020;24.143
Bangladesh;BGD;26.04.2020;24.286
Bangladesh;BGD;27.04.2020;24.286
Bangladesh;BGD;28.04.2020;24.143
Bangladesh;BGD;29.04.2020;24
Bangladesh;BGD;30.04.2020;24
Bangladesh;BGD;01.05.2020;24.143
Bangladesh;BGD;02.05.2020;23.714
Bangladesh;BGD;03.05.2020;23.286
Bangladesh;BGD;04.05.2020;22.857
Bangladesh;BGD;05.05.2020;22.571
Bangladesh;BGD;06.05.2020;22.286
Bangladesh;BGD;07.05.2020;21.714
Bangladesh;BGD;08.05.2020;21.286
Bangladesh;BGD;09.05.2020;20.857
Bangladesh;BGD;10.05.2020;20.429
Bangladesh;BGD;11.05.2020;20
Bangladesh;BGD;12.05.2020;19.571
Bangladesh;BGD;13.05.2020;19.286
Bangladesh;BGD;14.05.2020;19
Bangladesh;BGD;15.05.2020;18.857
Bangladesh;BGD;16.05.2020;18.571
Bangladesh;BGD;17.05.2020;18.429
